algorithm,topology,n_agents,trial,lqs,leader_fitness,rounds_to_converge,messages_sent,election_time_ms
Bully,scale_free,100,5,0.5797159016651704,0.5326015312517931,100,5050,18.146860000001652
Random,scale_free,100,5,0.6078584867965152,0.5584569267848198,1,100,16.3389479999978
HighBattery,scale_free,100,5,0.684283587916688,0.6286708466820643,2,100,21.804170999999428
MostConnected,scale_free,100,5,1.0,0.9187285180930066,2,392,22.830733000006376
Raft,scale_free,100,5,0.5558857586017694,0.5107080992292103,6,203,21.589168999994968
Fitness,scale_free,100,6,1.0,0.8478752175303919,7,1960,105.38114800000642
Bully,scale_free,100,6,0.6138515949148662,0.5204695545698201,100,5050,23.870501999994076
Random,scale_free,100,6,0.6584992945974361,0.5583252326504107,1,100,22.64676900000495
HighBattery,scale_free,100,6,0.638177854169917,0.5410951869273971,2,100,21.390480999997408
MostConnected,scale_free,100,6,1.0,0.8478752175303919,2,392,25.070193999994217
Raft,scale_free,100,6,0.6116968965764878,0.5186426392474552,6,200,28.136168999992606
Fitness,scale_free,100,7,1.0,0.8890052072249705,7,1960,105.46846200000459
Bully,scale_free,100,7,0.5833667140544416,0.5186160465161189,100,5050,19.239602999988392
Random,scale_free,100,7,0.5246571445023196,0.4664229334703459,1,100,17.237307000002033
HighBattery,scale_free,100,7,0.6258129602258234,0.5563509803896304,2,100,22.439777000002437
MostConnected,scale_free,100,7,1.0,0.8890052072249705,2,392,24.041130999989946
Raft,scale_free,100,7,0.6928541671633262,0.6159509624557171,6,210,25.896941000013385
Fitness,scale_free,100,8,1.0,0.8289617594340687,8,2352,118.23299499999962
Bully,scale_free,100,8,0.6814652070391896,0.5649085970203085,100,5050,22.892869000003202
Random,scale_free,100,8,0.6509861927307734,0.5396426596933876,1,100,27.39554199999361
HighBattery,scale_free,100,8,0.7018445922270133,0.5818023280217914,2,100,26.10673899999938
MostConnected,scale_free,100,8,1.0,0.8289617594340687,2,392,22.520921999998222
Raft,scale_free,100,8,0.7633001315300886,0.6327466200094383,6,209,24.05484999999885
Fitness,scale_free,100,9,1.0,0.9170963569425358,8,2352,127.42851999999516
Bully,scale_free,100,9,0.6175757994956744,0.5663765158533569,100,5050,25.754027000004953
Random,scale_free,100,9,0.6065607628352485,0.5562746658604919,1,100,25.986326999998255
HighBattery,scale_free,100,9,0.6149759088568608,0.5639921656200519,2,100,43.389708999995946
MostConnected,scale_free,100,9,1.0,0.9170963569425358,2,392,34.19785599999159
Raft,scale_free,100,9,0.7749045937830168,0.7106621799364402,6,209,31.912431999998603
Fitness,scale_free,100,10,1.0,0.845998685321781,8,2352,117.78624099999035
Bully,scale_free,100,10,0.592088110125471,0.5009057627608063,100,5050,25.272462999993195
Random,scale_free,100,10,0.5668472546975943,0.4795520322524256,1,100,21.12408099999641
HighBattery,scale_free,100,10,0.7036037907286941,0.5952478819438967,2,100,26.064997000005974
MostConnected,scale_free,100,10,1.0,0.845998685321781,2,392,28.952558000000295
Raft,scale_free,100,10,1.0,0.845998685321781,6,230,30.15288900000712
Fitness,scale_free,100,11,1.0,0.8366485235379637,7,1960,105.03495600001145
Bully,scale_free,100,11,0.6567764005175214,0.5494910057875626,100,5050,21.833055000001877
Random,scale_free,100,11,0.7050584200907903,0.5898860861769691,1,100,20.013368999997283
HighBattery,scale_free,100,11,0.6639068194740596,0.5554566602797574,2,100,17.630538999995338
MostConnected,scale_free,100,11,0.9889645943609165,0.827415767703382,2,392,28.06985599998768
Raft,scale_free,100,11,0.9889645943609165,0.0,6,227,23.41334700000175
Fitness,scale_free,100,12,1.0,0.8150017858329692,7,1960,134.33706200000017
Bully,scale_free,100,12,0.6328588775487105,0.5157811153824474,100,5050,27.73802000000103
Random,scale_free,100,12,0.6598523929189454,0.5377808786150986,1,100,32.1271290000027
HighBattery,scale_free,100,12,0.7188295296731739,0.5858473503931101,2,100,34.31348099999809
MostConnected,scale_free,100,12,1.0,0.8150017858329692,2,392,33.47771800000032
Raft,scale_free,100,12,1.0,0.8150017858329692,6,216,34.36283499999604
Fitness,scale_free,100,13,1.0,0.7870682185705037,7,1960,106.5883419999949
Bully,scale_free,100,13,0.6915178319191219,0.5442717080783203,100,5050,20.39001400000018
Random,scale_free,100,13,0.6209900689844534,0.488761547345568,1,100,17.380635000009192
HighBattery,scale_free,100,13,0.7129536372766888,0.5611431492147245,2,100,23.86032600000476
MostConnected,scale_free,100,13,1.0,0.7870682185705037,2,392,26.527387000001568
Raft,scale_free,100,13,1.0,0.0,6,237,24.277978000000644
Fitness,scale_free,100,14,1.0,0.8748153254064812,7,1960,106.25730099999942
Bully,scale_free,100,14,0.5868171174392635,0.5133566075467225,100,5050,32.908745000000295
Random,scale_free,100,14,0.5707686469508849,0.4993171596141554,1,100,26.580253000005882
HighBattery,scale_free,100,14,0.7381787155721369,0.6457700532713773,2,100,25.810495000001765
MostConnected,scale_free,100,14,1.0,0.8748153254064812,2,392,22.47052600000643
Raft,scale_free,100,14,0.5878561961456712,0.5142656095233916,6,205,30.97318000000371
Fitness,scale_free,100,15,1.0,0.8192721167426108,8,2352,124.57927399999846
Bully,scale_free,100,15,0.7039943800059886,0.5767629658824082,100,5050,25.956268000001614
Random,scale_free,100,15,0.6255888414917081,0.5125274943794693,1,100,30.410759000005783
HighBattery,scale_free,100,15,0.6902078470229913,0.5654680438228862,2,100,27.040991000006898
MostConnected,scale_free,100,15,0.9959190549944577,0.81592871228961,2,392,30.537709000000746
Raft,scale_free,100,15,1.0,0.8192721167426108,6,212,29.48304999999607
Fitness,scale_free,100,16,1.0,0.9272788435635009,8,2352,119.32749999999714
Bully,scale_free,100,16,0.5703791091514047,0.5289004807266944,100,5050,24.79029599999194
Random,scale_free,100,16,0.6172137735139451,0.5723292741354756,1,100,27.70223499999247
HighBattery,scale_free,100,16,0.5617340505887768,0.5208841008202021,2,100,28.45161299998722
MostConnected,scale_free,100,16,0.8850255526017007,0.8206654709406533,2,392,26.855216000001292
Raft,scale_free,100,16,0.872407155954141,0.0,6,211,27.981961000008937
Fitness,scale_free,100,17,1.0,0.8321624341327373,7,1960,103.20418899999595
Bully,scale_free,100,17,0.6739723601804206,0.5608544797859247,100,5050,20.49806900001272
Random,scale_free,100,17,0.7350755065389044,0.6117022227927695,1,100,24.48770500001274
HighBattery,scale_free,100,17,0.6743841075380907,0.5611971204693312,2,100,24.676399000000515
MostConnected,scale_free,100,17,0.9951141439879926,0.8280966083009631,2,392,28.616560000003233
Raft,scale_free,100,17,0.7109209693093232,0.5916017242964514,6,207,25.73471200000199
Fitness,scale_free,100,18,1.0,0.8950499585305931,7,1960,112.25370700000781
Bully,scale_free,100,18,0.6465161793638465,0.5786642795289684,100,5050,23.8576189999975
Random,scale_free,100,18,0.5143938895394417,0.4604082295006678,1,100,21.651841999997146
HighBattery,scale_free,100,18,0.7354105126087465,0.6582291488134208,2,100,28.84913399999789
MostConnected,scale_free,100,18,1.0,0.8950499585305931,2,392,32.37307099999498
Raft,scale_free,100,18,0.7549978430942819,0.6757607881522242,6,212,30.338846999995894
Fitness,scale_free,100,19,1.0,0.8625312967598623,7,1960,109.2247240000006
Bully,scale_free,100,19,0.5693765352798397,0.49110508131955755,100,5050,26.383289999998283
Random,scale_free,100,19,0.6982400890464597,0.6022539294549646,1,100,19.53940200000659
HighBattery,scale_free,100,19,0.6704151912393663,0.5782540842672017,2,100,19.726641999994854
MostConnected,scale_free,100,19,1.0,0.8625312967598623,2,392,23.263015999987147
Raft,scale_free,100,19,0.7147754074421891,0.6165161590731704,6,210,31.907525000008263
Fitness,scale_free,100,20,1.0,0.8854132969173865,7,1960,120.09098000000051
Bully,scale_free,100,20,0.600387023491088,0.5315906538956605,100,5050,18.422195999988844
Random,scale_free,100,20,0.5845186629339123,0.5175405964580578,1,100,18.35122200000683
HighBattery,scale_free,100,20,0.7507860220122136,0.6647559270293235,2,100,28.13836800000047
MostConnected,scale_free,100,20,1.0,0.8854132969173865,2,392,29.97299999999825
Raft,scale_free,100,20,0.8923499884304853,0.0,6,220,27.094077000000993
Fitness,scale_free,100,21,1.0,0.8203566850661942,7,1960,119.40686499998776
Bully,scale_free,100,21,0.6796455740927714,0.5575517901826564,100,5050,21.738935000001902
Random,scale_free,100,21,0.6873222264810506,0.5638493832883106,1,100,22.989599999988286
HighBattery,scale_free,100,21,0.6723700052891515,0.5515832286769478,2,100,19.639523999998687
MostConnected,scale_free,100,21,1.0,0.8203566850661942,2,392,22.430814000003352
Raft,scale_free,100,21,0.7413910936875624,0.6082051399551289,6,210,23.587822000010306
Fitness,scale_free,100,22,1.0,0.8580410037986119,8,2352,112.21922800000073
Bully,scale_free,100,22,0.5134903057556021,0.4405957373913929,100,5050,19.357779999992886
Random,scale_free,100,22,0.6679096309901803,0.5730938502215748,1,100,25.13298799999575
HighBattery,scale_free,100,22,0.813185595156225,0.697746584342419,2,100,23.26666099999386
MostConnected,scale_free,100,22,1.0,0.8580410037986119,2,392,22.582753999998317
Raft,scale_free,100,22,0.7650187706107712,0.6564174738596461,6,204,28.070777000010594
Fitness,scale_free,100,23,1.0,0.8752922673845939,8,2352,120.7202079999945
Bully,scale_free,100,23,0.5750355543036163,0.5033241741531691,100,5050,26.71980499999904
Random,scale_free,100,23,0.5750355543036163,0.5033241741531691,1,100,26.95198999998638
HighBattery,scale_free,100,23,0.6835557109782895,0.5983110281458751,2,100,23.68842299999585
MostConnected,scale_free,100,23,1.0,0.8752922673845939,2,392,21.775683000001322
Raft,scale_free,100,23,0.6792296831353034,0.0,6,210,25.534586999995668
Fitness,scale_free,100,24,1.0,0.8847328334715765,8,2352,108.99577799999349
Bully,scale_free,100,24,0.6238683703850473,0.5519568310440578,100,5050,21.305726999997887
Random,scale_free,100,24,0.62247242989171,0.5507217966560298,1,100,17.21560000000011
HighBattery,scale_free,100,24,0.7618121759866101,0.6740002450337809,2,100,23.249167000003013
MostConnected,scale_free,100,24,1.0,0.8847328334715765,2,392,24.602794000003314
Raft,scale_free,100,24,0.6320348771591859,0.5591820077219064,6,203,20.508394000003705
Fitness,scale_free,100,25,1.0,0.8790264253489364,8,2352,108.63094499998738
Bully,scale_free,100,25,0.6226660391889933,0.5473399026144815,100,5050,24.68948799999282
Random,scale_free,100,25,0.6088046745644922,0.535155396818148,1,100,26.402106999995567
HighBattery,scale_free,100,25,0.6586011363551761,0.5789278026210379,2,100,19.836160000011205
MostConnected,scale_free,100,25,0.928789435838583,0.8164304576870449,2,392,24.556316999991168
Raft,scale_free,100,25,0.9318882147527403,0.0,6,219,24.61712999999577
Fitness,scale_free,100,26,1.0,0.8498399364179989,7,1960,101.54965400001004
Bully,scale_free,100,26,0.5947353492880901,0.5054298514245269,100,5050,22.792421999994872
Random,scale_free,100,26,0.6667537768063589,0.5666339872875767,1,100,20.985855999995806
HighBattery,scale_free,100,26,0.7900702916605735,0.6714332864305717,2,100,22.473499000000174
MostConnected,scale_free,100,26,1.0,0.8498399364179989,2,392,24.755923000000735
Raft,scale_free,100,26,0.6224090267825924,0.5289480477469068,6,206,27.248514999996587
Fitness,scale_free,100,27,1.0,0.9037549558598118,7,1960,110.55307600000219
Bully,scale_free,100,27,0.5713647830715384,0.5163737543046691,100,5050,28.102357000008737
Random,scale_free,100,27,0.7334388635412691,0.6628490077456102,1,100,23.019394999991505
HighBattery,scale_free,100,27,0.6918466172601724,0.6252598090437272,2,100,28.4170099999983
MostConnected,scale_free,100,27,1.0,0.9037549558598118,2,392,26.079597999995485
Raft,scale_free,100,27,0.7874811700668932,0.711690010094238,6,211,33.23722100000737
Fitness,scale_free,100,28,1.0,0.8661629115082357,7,1960,109.30889700000535
Bully,scale_free,100,28,0.5668504694052824,0.4909848529698895,100,5050,17.300773999991748
Random,scale_free,100,28,0.8719043394993041,0.7552112012573824,1,100,23.12299800000517
HighBattery,scale_free,100,28,0.6561256043763074,0.5683116638016832,2,100,24.15939399999445
MostConnected,scale_free,100,28,1.0,0.8661629115082357,2,392,25.364959999990333
Raft,scale_free,100,28,1.0,0.0,6,221,23.677918999993608
Fitness,scale_free,100,29,1.0,0.8463949915095796,8,2352,115.54235299999505
Bully,scale_free,100,29,0.6082890610237561,0.5148528146405722,100,5050,24.15826899999729
Random,scale_free,100,29,0.9038391327371934,0.7650049150791226,1,100,23.8109350000002
HighBattery,scale_free,100,29,0.7688277330545218,0.6507319425910113,2,100,19.20993500000634
MostConnected,scale_free,100,29,0.9459127435755369,0.8006158085674198,2,392,26.505888000002642
Raft,scale_free,100,29,0.8339197008788432,0.7058254581450196,6,211,24.8226350000067
Fitness,geometric,100,0,1.0,0.9017268454844587,7,13020,389.25441199999966
Bully,geometric,100,0,0.6414674712490028,0.578428439330256,100,5050,72.6032550000042
Random,geometric,100,0,0.705846440454941,0.6364806841478678,1,100,81.77851199999964
HighBattery,geometric,100,0,0.8282600824924184,0.746864351426586,2,100,88.86704899998676
MostConnected,geometric,100,0,0.8809621547392432,0.7943872247842093,2,2604,91.27906600001268
Raft,geometric,100,0,0.705846440454941,0.6364806841478678,6,226,93.45457199999885
Fitness,geometric,100,1,1.0,0.9014856589374094,7,14230,429.5139390000031
Bully,geometric,100,1,0.8706672670462737,0.7848940549484434,100,5050,114.1409419999917
Random,geometric,100,1,0.624211059587545,0.5627173183682965,1,100,118.52666900000486
HighBattery,geometric,100,1,0.8072643533030848,0.727737237474113,2,100,103.11556400000654
MostConnected,geometric,100,1,0.9291277476752815,0.8375953398500822,2,2846,115.78265500000384
Raft,geometric,100,1,0.7445888355183593,0.6712361570247065,6,224,107.90622599999722
Fitness,geometric,100,2,1.0,0.8825728025478838,7,13640,457.17518399999335
Bully,geometric,100,2,0.7702759196109847,0.6798245771062152,100,5050,122.92750199999603
Random,geometric,100,2,0.796488847790306,0.7029593945924253,1,100,131.6412940000049
HighBattery,geometric,100,2,0.8006703609224531,0.7066498843563551,2,100,132.10816600000896
MostConnected,geometric,100,2,0.930926325669768,0.8216102562119711,2,2728,153.5828780000088
Raft,geometric,100,2,0.7136375447785429,0.6298370878985896,6,222,136.29383300001052
Fitness,geometric,100,3,1.0,0.9092113721210248,7,14900,340.78838599999983
Bully,geometric,100,3,0.6956113765830633,0.6324577741660818,100,5050,78.36595899999566
Random,geometric,100,3,0.616096004134109,0.5601614932770538,1,100,64.72644999999488
HighBattery,geometric,100,3,0.8925489830097559,0.8115156855275254,2,100,71.78192399999261
MostConnected,geometric,100,3,0.8883590229492224,0.8077061261917554,2,2980,76.08544299999664
Raft,geometric,100,3,0.7827492862670969,0.0,6,234,84.6185209999959
Fitness,geometric,100,4,1.0,0.899716660182489,7,14210,374.0365510000032
Bully,geometric,100,4,0.8639226688997449,0.7772856183184207,100,5050,99.964571000001
Random,geometric,100,4,0.6111483215261247,0.5498603267196189,1,100,90.35094700000457
HighBattery,geometric,100,4,0.9037869856434587,0.8131522082395318,2,100,94.4529829999965
MostConnected,geometric,100,4,0.858173816022591,0.7721132796079073,2,2842,103.41018699999438
Raft,geometric,100,4,0.7888953180351477,0.0,6,232,108.01230399999895
Fitness,geometric,100,5,1.0,0.886243758875039,8,15840,375.16594299999895
Bully,geometric,100,5,0.7058263240341873,0.6255341745250095,100,5050,97.71666300001414
Random,geometric,100,5,0.7144604797603106,0.6331861411504414,1,100,84.22780899999793
HighBattery,geometric,100,5,0.8501082409052775,0.7534031228705403,2,100,89.52706899999896
MostConnected,geometric,100,5,1.0,0.886243758875039,2,2640,90.47441700001002
Raft,geometric,100,5,0.7417006179720714,0.0,6,226,94.80490100000338
Fitness,geometric,100,6,1.0,0.9024513536178606,7,13710,403.00005400000316
Bully,geometric,100,6,0.7196557300863294,0.6494542877552577,100,5050,105.01846500000056
Random,geometric,100,6,0.8063974874541737,0.7277345041070608,1,100,109.25910400000305
HighBattery,geometric,100,6,0.9005086686669244,0.8126652669830834,2,100,103.15751400000295
MostConnected,geometric,100,6,0.9551284309011027,0.8619569453456033,2,2742,117.87724200000582
Raft,geometric,100,6,0.5402890203250826,0.48758455773723863,6,217,112.57815799999094
Fitness,geometric,100,7,1.0,0.9152200306659055,7,14360,406.0212079999985
Bully,geometric,100,7,0.9687508388257569,0.8866201724177308,100,5050,100.56460300000936
Random,geometric,100,7,0.6103335401414685,0.5585894813247054,1,100,95.24207600000523
HighBattery,geometric,100,7,0.6364394162725217,0.5824821020779283,2,100,103.89034799999308
MostConnected,geometric,100,7,0.9366620170058806,0.8572518399277109,2,2872,103.40091100000848
Raft,geometric,100,7,0.9851354246658987,0.9016156735727936,6,243,108.09609099999307
Fitness,geometric,100,8,1.0,0.8865229179626897,7,12540,455.9571399999953
Bully,geometric,100,8,0.7998387605061066,0.7090753918635345,100,5050,88.75071900000364
Random,geometric,100,8,0.6868799177724547,0.6089347889936089,1,100,87.44492099999945
HighBattery,geometric,100,8,0.7589739933267726,0.6728478392218454,2,100,87.08493299999986
MostConnected,geometric,100,8,1.0,0.8865229179626897,2,2508,91.0868469999997
Raft,geometric,100,8,0.6905972563921453,0.0,6,217,165.6464250000056
Fitness,geometric,100,9,1.0,0.9075792233799792,7,13040,462.4385599999954
Bully,geometric,100,9,0.8451285800615187,0.7670211403484577,100,5050,127.3317289999909
